year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,57.5,32,11.005,32,27.0,32,0.003154,32,3.093,58
2012,1,1,53.7,34,13.796,34,25.5,34,0.002603,34,3.028,52
2012,1,2,52.4,17,15.736,17,23.0,17,0.001530,17,3.001,20
2012,1,3,59.1,10,2.602,10,36.0,10,0.002945,10,2.642,14
2012,1,4,38.0,3,22.320,3,23.0,3,0.000870,3,2.996,7
2012,1,5,34.1,8,21.869,8,21.5,8,0.001259,8,3.081,16
2012,1,6,35.1,4,19.291,4,22.5,4,0.001525,4,3.020,11
2012,1,7,38.2,13,19.208,13,23.0,13,0.000966,13,2.972,19
2012,1,8,50.0,13,18.229,13,22.0,13,0.001245,13,3.185,23
2012,1,9,45.2,25,15.857,25,26.0,25,0.001682,25,3.310,42
2012,1,10,56.1,28,12.863,28,28.0,28,0.002345,28,3.032,48
2012,1,11,57.0,31,12.071,31,38.0,31,0.002696,31,3.035,51
2012,1,12,57.5,39,11.200,39,26.0,39,0.001541,39,3.015,56
2012,1,13,60.3,37,11.794,37,27.0,37,0.002574,37,3.118,67
2012,1,14,47.5,42,13.684,42,24.0,42,0.001596,42,3.058,73
2012,1,15,59.5,51,13.849,51,27.0,51,0.001260,51,3.061,72
2012,1,16,56.2,48,13.271,48,28.0,48,0.001702,48,3.112,66
2012,1,17,65.4,52,12.045,52,43.0,52,0.004793,52,3.071,86
2012,1,18,63.6,70,12.905,70,41.5,70,0.003024,70,3.014,124
2012,1,19,63.4,47,10.647,47,34.0,47,0.002749,47,3.063,91
2012,1,20,77.3,64,6.635,64,41.5,64,0.004000,64,2.980,106
2012,1,21,71.0,57,8.884,57,35.0,57,0.003394,57,3.069,91
2012,1,22,71.6,55,7.772,55,31.0,55,0.002850,55,3.121,82
2012,1,23,57.5,35,14.538,35,31.0,35,0.001748,35,3.090,69
2012,2,0,64.0,32,9.737,32,24.0,32,0.004054,32,3.013,57
2012,2,1,53.0,19,14.163,19,23.0,19,0.002197,19,2.942,23
2012,2,2,55.1,16,18.673,16,27.5,16,0.002255,16,3.084,23
2012,2,3,35.2,8,19.061,8,22.0,8,0.001041,8,3.008,12
2012,2,4,62.0,8,15.896,8,36.5,8,0.001847,8,3.142,13
2012,2,5,48.3,10,10.729,10,28.0,10,0.001038,10,2.897,19
2012,2,6,49.5,4,12.249,4,33.0,4,0.008498,4,3.123,13
2012,2,7,42.0,9,20.578,9,23.0,9,0.000659,9,2.946,15
2012,2,8,54.3,17,15.004,17,26.0,17,0.001473,17,3.126,29
2012,2,9,46.1,20,9.144,20,24.5,20,0.001906,20,3.118,42
2012,2,10,54.5,29,13.583,29,27.0,29,0.001597,29,3.069,50
2012,2,11,49.9,33,16.390,33,24.0,33,0.001513,33,3.110,53
2012,2,12,50.5,27,13.595,27,27.0,27,0.002070,27,3.148,52
2012,2,13,53.6,34,15.331,34,25.0,34,0.002122,34,2.980,54
2012,2,14,55.5,41,14.390,41,24.0,41,0.001715,41,3.066,71
2012,2,15,55.8,53,10.999,53,26.0,53,0.002551,53,3.156,86
2012,2,16,58.0,53,11.117,53,26.0,53,0.001443,53,3.122,110
2012,2,17,60.2,57,10.691,57,28.0,57,0.002169,57,3.084,99
2012,2,18,70.6,44,14.443,44,36.5,44,0.002053,44,3.029,85
2012,2,19,61.8,59,9.287,59,31.0,59,0.002003,59,3.122,109
2012,2,20,69.1,64,12.047,64,26.0,64,0.002056,64,2.997,101
2012,2,21,61.8,52,10.205,52,30.5,52,0.001826,52,3.036,90
2012,2,22,51.2,64,11.451,64,23.5,64,0.002498,64,2.999,102
2012,2,23,60.7,47,12.247,47,31.0,47,0.001749,47,2.986,83
2012,3,0,52.6,38,13.500,38,24.5,38,0.002954,38,3.044,59
2012,3,1,67.4,16,13.968,16,26.0,16,0.004364,16,3.008,25
2012,3,2,60.5,7,18.670,7,29.0,7,0.002990,7,2.887,23
2012,3,3,51.8,11,8.727,11,26.0,11,0.000753,11,3.002,25
2012,3,4,55.1,9,6.433,9,29.0,9,0.003595,9,3.062,20
2012,3,5,35.7,5,19.086,5,15.0,5,0.000158,5,3.479,14
2012,3,6,69.8,8,12.712,8,25.5,8,0.002062,8,2.845,16
2012,3,7,57.2,23,18.718,23,42.0,23,0.000369,23,3.070,39
2012,3,8,62.7,13,12.673,13,30.0,13,0.004097,13,3.141,25
2012,3,9,54.4,15,18.328,15,29.0,15,0.001953,15,3.502,31
2012,3,10,47.4,30,11.762,30,24.0,30,0.002760,30,3.018,49
2012,3,11,53.6,30,14.283,30,34.0,30,0.002615,30,3.395,58
2012,3,12,59.5,49,15.004,49,26.0,49,0.001568,49,3.049,69
2012,3,13,54.7,36,15.247,36,25.0,36,0.001868,36,3.080,57
2012,3,14,53.4,40,12.771,40,30.5,40,0.002089,40,3.052,69
2012,3,15,69.6,42,13.672,42,35.0,42,0.002905,42,3.033,73
2012,3,16,50.2,44,12.488,44,24.5,44,0.002601,44,3.061,86
2012,3,17,58.4,46,12.436,46,28.5,46,0.002788,46,3.009,68
2012,3,18,56.3,53,13.309,53,26.0,53,0.001526,53,3.083,93
2012,3,19,61.8,61,11.198,61,39.0,61,0.002090,61,3.134,91
2012,3,20,56.5,48,12.328,48,27.5,48,0.001613,48,3.191,83
2012,3,21,57.4,49,11.633,49,27.0,49,0.002205,49,3.070,81
2012,3,22,60.4,46,13.282,46,26.0,46,0.001119,46,3.096,84
2012,3,23,63.0,41,10.559,41,27.0,41,0.002785,41,3.089,67
2012,4,0,63.4,23,12.524,23,26.0,23,0.002904,23,3.028,34
2012,4,1,59.0,13,15.805,13,44.0,13,0.001153,13,3.054,21
